Timestamp,HeartRate,CognitiveLoad,Attention,leftPupilDialation,rightPupilDialation,collidingObject,
15/07/2022 9:39:22 a.m.:953,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:22 a.m.:973,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:22 a.m.:999,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:17,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:33,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:49,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:72,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:89,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:111,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:134,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:165,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:201,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:229,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:254,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:273,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:290,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:317,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:336,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:356,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:379,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:400,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:433,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:461,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:478,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:495,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:513,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:535,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:563,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:579,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:602,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:624,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:645,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:675,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:694,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:713,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:735,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:758,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:780,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:807,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:827,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:848,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:870,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:892,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:915,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:944,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:961,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:23 a.m.:990,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:7,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:25,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:46,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:74,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:91,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:114,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:136,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:158,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:188,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:205,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:226,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:243,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:258,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:274,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:291,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:316,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:333,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:352,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:369,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:386,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:402,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:439,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:455,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:472,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:488,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:505,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:527,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:566,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:583,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:599,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:617,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:638,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:659,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:688,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:705,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:729,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:750,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:771,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:793,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:820,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:837,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:861,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:883,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:904,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:934,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:950,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:971,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:24 a.m.:995,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:16,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:38,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:65,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:86,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:106,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:128,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:150,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:172,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:200,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:217,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:240,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:262,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:284,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:314,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:331,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:346,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:364,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:382,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:399,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:416,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:438,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:456,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:473,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:489,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:507,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:529,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:557,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:573,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:596,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:618,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:641,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:663,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:690,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:708,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:730,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:753,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:774,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:797,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:825,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:841,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:863,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:885,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:908,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:938,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:955,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:974,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:25 a.m.:996,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:26 a.m.:18,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:26 a.m.:51,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:26 a.m.:68,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:26 a.m.:86,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:26 a.m.:108,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:26 a.m.:131,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:26 a.m.:153,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:26 a.m.:180,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:26 a.m.:198,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:26 a.m.:220,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:26 a.m.:236,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:26 a.m.:254,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:26 a.m.:271,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:26 a.m.:295,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:26 a.m.:310,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:26 a.m.:325,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:26 a.m.:342,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:26 a.m.:361,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:26 a.m.:376,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:26 a.m.:392,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:26 a.m.:416,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:26 a.m.:433,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:26 a.m.:449,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:26 a.m.:467,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:26 a.m.:483,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:26 a.m.:500,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:26 a.m.:518,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:27 a.m.:715,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:27 a.m.:741,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:27 a.m.:768,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:27 a.m.:784,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:27 a.m.:810,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:27 a.m.:827,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:27 a.m.:847,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:27 a.m.:872,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:27 a.m.:899,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:27 a.m.:923,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:27 a.m.:941,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:27 a.m.:958,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:27 a.m.:982,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:3,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:25,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:52,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:70,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:93,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:115,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:137,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:167,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:195,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:213,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:232,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:249,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:271,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:298,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:319,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:338,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:371,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:389,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:414,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:431,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:451,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:471,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:494,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:511,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:535,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:552,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:568,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:585,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:602,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:626,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:650,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:666,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:683,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:698,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:714,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:730,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:747,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:771,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:788,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:803,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:818,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:839,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:860,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:887,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:907,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:927,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:949,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:28 a.m.:974,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:29 a.m.:0,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:29 a.m.:17,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:29 a.m.:43,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:29 a.m.:68,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:29 a.m.:86,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:29 a.m.:114,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:29 a.m.:150,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:29 a.m.:188,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:29 a.m.:204,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:29 a.m.:231,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:29 a.m.:249,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:29 a.m.:268,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:29 a.m.:286,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:29 a.m.:307,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:29 a.m.:331,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:29 a.m.:353,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:29 a.m.:381,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:29 a.m.:396,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:29 a.m.:418,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:29 a.m.:441,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:29 a.m.:462,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:29 a.m.:491,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:29 a.m.:508,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:29 a.m.:531,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:29 a.m.:551,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:29 a.m.:574,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:29 a.m.:590,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:29 a.m.:613,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:29 a.m.:628,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:29 a.m.:644,77,0,0,3.461014,-1,Floor,
15/07/2022 9:39:29 a.m.:661,77,0,0,3.148178,-1,OilPan,
15/07/2022 9:39:29 a.m.:677,77,0,0,3.148178,-1,OilPan,
15/07/2022 9:39:29 a.m.:692,77,0,0,2.920151,-1,OilPan,
15/07/2022 9:39:29 a.m.:707,77,0,0,3.007599,2.820694,OilPan,
15/07/2022 9:39:29 a.m.:731,77,0,0,2.74913,3.03157,Free_Wheel,
15/07/2022 9:39:29 a.m.:746,77,0,0,3.157074,2.935242,Screw_01,
15/07/2022 9:39:29 a.m.:761,77,0,0,3.116486,2.788712,Free_Wheel,
15/07/2022 9:39:29 a.m.:776,77,0,0,2.987915,2.825928,Free_Wheel,
15/07/2022 9:39:29 a.m.:797,77,0,0,2.988083,2.825104,Free_Wheel,
15/07/2022 9:39:29 a.m.:837,77,0,0,2.988083,2.825104,Free_Wheel,
15/07/2022 9:39:29 a.m.:853,77,0,0,3.002396,2.759933,Free_Wheel,
15/07/2022 9:39:29 a.m.:870,77,0,0,3.07193,2.822556,Free_Wheel,
15/07/2022 9:39:29 a.m.:887,77,0,0,-1,2.646927,Free_Wheel,
15/07/2022 9:39:29 a.m.:908,77,0,0,-1,2.646927,Free_Wheel,
15/07/2022 9:39:29 a.m.:931,77,0,0,-1,2.646927,Free_Wheel,
15/07/2022 9:39:29 a.m.:961,77,0,0,-1,2.646927,Free_Wheel,
15/07/2022 9:39:29 a.m.:992,77,0,0,-1,2.646927,Free_Wheel,
15/07/2022 9:39:30 a.m.:8,77,0,0,3.00621,2.998657,InstructionDialogue,
15/07/2022 9:39:30 a.m.:25,77,0,0,3.332962,2.938416,InstructionDialogue,
15/07/2022 9:39:30 a.m.:42,77,0,0,3.030701,3.025818,InstructionDialogue,
15/07/2022 9:39:30 a.m.:65,77,0,0,3.030701,3.025818,InstructionDialogue,
15/07/2022 9:39:30 a.m.:94,77,0,0,3.190353,3.289703,InstructionDialogue,
15/07/2022 9:39:30 a.m.:117,77,0,0,3.306564,3.129608,InstructionDialogue,
15/07/2022 9:39:30 a.m.:141,77,0,0,3.322128,3.250122,InstructionDialogue,
15/07/2022 9:39:30 a.m.:159,77,0,0,3.220764,3.241592,InstructionDialogue,
15/07/2022 9:39:30 a.m.:176,77,0,0,3.220764,3.241592,InstructionDialogue,
15/07/2022 9:39:30 a.m.:198,77,0,0,3.233704,3.170609,InstructionDialogue,
15/07/2022 9:39:30 a.m.:229,77,0,0,3.032806,3.057037,InstructionDialogue,
15/07/2022 9:39:30 a.m.:251,77,0,0,3.000473,3.222473,InstructionDialogue,
15/07/2022 9:39:30 a.m.:268,77,0,0,3.181976,3.106674,InstructionDialogue,
15/07/2022 9:39:30 a.m.:289,77,0,0,3.289505,3.10759,InstructionDialogue,
15/07/2022 9:39:30 a.m.:322,77,0,0,3.258911,3.154663,InstructionDialogue,
15/07/2022 9:39:30 a.m.:342,77,0,0,3.194504,3.207016,InstructionDialogue,
15/07/2022 9:39:30 a.m.:370,77,0,0,3.246017,3.270309,InstructionDialogue,
15/07/2022 9:39:30 a.m.:389,77,0,0,3.495682,3.081436,InstructionDialogue,
15/07/2022 9:39:30 a.m.:408,77,0,0,3.514542,3.157532,InstructionDialogue,
15/07/2022 9:39:30 a.m.:428,77,0,0,3.378662,3.229065,InstructionDialogue,
15/07/2022 9:39:30 a.m.:446,77,0,0,3.275955,3.174103,InstructionDialogue,
15/07/2022 9:39:30 a.m.:477,77,0,0,3.336182,3.194824,InstructionDialogue,
15/07/2022 9:39:30 a.m.:503,77,0,0,3.322723,3.361038,InstructionDialogue,
15/07/2022 9:39:30 a.m.:519,77,0,0,3.390564,3.202255,InstructionDialogue,
15/07/2022 9:39:30 a.m.:535,77,0,0,3.2845,3.166122,InstructionDialogue,
15/07/2022 9:39:30 a.m.:556,77,0,0,3.279648,3.120651,InstructionDialogue,
15/07/2022 9:39:30 a.m.:577,77,0,0,3.410049,3.03801,InstructionDialogue,
15/07/2022 9:39:30 a.m.:600,77,0,0,3.341278,3.176743,InstructionDialogue,
15/07/2022 9:39:30 a.m.:634,77,0,0,3.043365,3.190308,InstructionDialogue,
15/07/2022 9:39:30 a.m.:649,77,0,0,3.233627,3.259735,InstructionDialogue,
15/07/2022 9:39:30 a.m.:666,77,0,0,3.213562,3.144333,InstructionDialogue,
15/07/2022 9:39:30 a.m.:689,77,0,0,3.178909,3.328934,InstructionDialogue,
15/07/2022 9:39:30 a.m.:711,77,0,0,3.077713,3.323822,InstructionDialogue,
15/07/2022 9:39:30 a.m.:734,77,0,0,3.210464,3.270096,InstructionDialogue,
15/07/2022 9:39:30 a.m.:761,77,0,0,3.11676,3.243378,InstructionDialogue,
15/07/2022 9:39:30 a.m.:788,77,0,0,3.202148,3.247131,InstructionDialogue,
15/07/2022 9:39:30 a.m.:803,77,0,0,3.22757,3.20697,InstructionDialogue,
15/07/2022 9:39:30 a.m.:821,77,0,0,2.958466,3.178635,InstructionDialogue,
15/07/2022 9:39:30 a.m.:844,77,0,0,3.083084,3.010574,InstructionDialogue,
15/07/2022 9:39:30 a.m.:866,77,0,0,3.064636,2.912155,InstructionDialogue,
15/07/2022 9:39:30 a.m.:893,77,0,0,3.088501,2.985168,InstructionDialogue,
15/07/2022 9:39:30 a.m.:910,77,0,0,3.069016,2.81131,InstructionDialogue,
15/07/2022 9:39:30 a.m.:941,77,0,0,2.99707,2.900284,InstructionDialogue,
15/07/2022 9:39:30 a.m.:956,77,0,0,3.06517,2.938416,InstructionDialogue,
15/07/2022 9:39:30 a.m.:978,77,0,0,2.98053,2.919418,InstructionDialogue,
15/07/2022 9:39:31 a.m.:5,77,0,0,2.979309,3.002563,InstructionDialogue,
15/07/2022 9:39:31 a.m.:21,77,0,0,3.012955,2.997787,InstructionDialogue,
15/07/2022 9:39:31 a.m.:43,77,0,0,3.071747,2.997665,InstructionDialogue,
15/07/2022 9:39:31 a.m.:65,77,0,0,2.93602,2.840927,InstructionDialogue,
15/07/2022 9:39:31 a.m.:97,77,0,0,2.928452,2.993652,InstructionDialogue,
15/07/2022 9:39:31 a.m.:121,77,0,0,2.965988,2.986176,InstructionDialogue,
15/07/2022 9:39:31 a.m.:137,77,0,0,2.95932,2.946533,InstructionDialogue,
15/07/2022 9:39:31 a.m.:154,77,0,0,2.998352,2.957855,InstructionDialogue,
15/07/2022 9:39:31 a.m.:177,77,0,0,2.997772,2.944122,InstructionDialogue,
15/07/2022 9:39:31 a.m.:199,77,0,0,3.047623,2.955856,InstructionDialogue,
15/07/2022 9:39:31 a.m.:230,77,0,0,2.91954,3.028488,InstructionDialogue,
15/07/2022 9:39:31 a.m.:255,77,0,0,2.920441,2.971085,InstructionDialogue,
15/07/2022 9:39:31 a.m.:273,77,0,0,2.941437,2.997833,InstructionDialogue,
15/07/2022 9:39:31 a.m.:291,77,0,0,2.953033,2.981583,InstructionDialogue,
15/07/2022 9:39:31 a.m.:308,77,0,0,2.951218,2.712051,InstructionDialogue,
15/07/2022 9:39:31 a.m.:327,77,0,0,2.947739,2.848297,InstructionDialogue,
15/07/2022 9:39:31 a.m.:353,77,0,0,2.948013,2.902161,InstructionDialogue,
15/07/2022 9:39:31 a.m.:371,77,0,0,2.96228,2.891464,InstructionDialogue,
15/07/2022 9:39:31 a.m.:388,77,0,0,2.968323,2.89653,InstructionDialogue,
15/07/2022 9:39:31 a.m.:414,77,0,0,2.931885,2.838638,InstructionDialogue,
15/07/2022 9:39:31 a.m.:430,77,0,0,2.900284,2.839691,InstructionDialogue,
